,Brand,Unnamed: 1,MM_id,laptop_name,display_info,processor_info,RAM,HDD,grapic_Card,weight,processor_speed,colour,laptop,MM_Artkl_number,Nr_of_reviews,Processor,O_S,Screen_size_(cm / inch),Screen_resolution,Memory_Type,Processor_Brand,Processor_Model,Graphics_card_manufacturer,Connections,WLAN_standards,Bluetooth_version,Dimensions_(B / H / T) / Weight,price,Headquarters,Country,CEO,Founder,Revenue_usd
1172,APPLE,1573,M_1573,APPLE MacBook Pro MR942D/A-140075 mit deutscher Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor,null, 2 TB SSD, Radeon Pro 560X, 1.83 kg,null, Space Grau,"APPLE MacBook Pro MR942D/A-140075 mit deutscher Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 2 TB SSD, Radeon Pro 560X, Space Grau",2458043,0,null,Radeon Pro 560X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"4739,-",California,USA,Tim Cooks,Steve Jobs,$229.1123
1173,APPLE,1574,M_1574,APPLE MacBook Pro mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 16 GB RAM, 512 GB SSD, Iris Plus Graphics 640, 1.37 kg,"2,3 GHz", Space Grey,"APPLE MacBook Pro mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 16 GB RAM, 512 GB SSD, Iris Plus Graphics 640, Space Grey",2294200,0,"2,3 GHz Dual-Core Intel Core i5 Prozessor (Turbo Boost bis zu 3,6 GHz)",macOS Sierra,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i5,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2239,-",California,USA,Tim Cooks,Steve Jobs,$229.1124
1174,APPLE,1575,M_1575,APPLE MacBook Pro MR962D/A-140012 mit britischer Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor,null, 4 TB SSD, Radeon Pro 560X, 1.83 kg,2.2 GHz, Silber,"APPLE MacBook Pro MR962D/A-140012 mit britischer Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 4 TB SSD, Radeon Pro 560X, Silber",2458365,0,2.2 GHz 6-Core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.1 GHz),Radeon Pro 560X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"7 4 7 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1125
1175,APPLE,1576,M_1576,APPLE MacBook Pro MR972D/A-140213 mit britischer Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor,null, 512 GB SSD, Radeon Pro 560X, 1.83 kg,2.9GHz, Silber,"APPLE MacBook Pro MR972D/A-140213 mit britischer Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 512 GB SSD, Radeon Pro 560X, Silber",2458679,0,2.9GHz 6-Core Intel Core i9 8th Generation Processor (Turbo Boost up to 4.8GHz),Radeon Pro 560X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"4 1 1 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1126
1176,APPLE,1577,M_1577,APPLE MacBook Air mit spanischer Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 512 GB SSD, HD Graphics 6000, 1.35 kg,1.8GHz, Silber,"APPLE MacBook Air mit spanischer Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 512 GB SSD, HD Graphics 6000, Silber",2294092,0,1.8GHz Intel Dual Core i5 processor (Turbo Boost up to 2.9GHz),macOS Sierra,33.78 cm / 13.3 inches,"1,440 x 900 pixels",LPDDR3,Intel,Core i5,Intel,"2x USB 3.0, 1x Thunderbolt 2, 1x MagSafe 2, 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4,325 mm x 17 mm x 227 mm / 1.35 kg,"1 5 9 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1127
1177,APPLE,1578,M_1578,FALSE, Notebook mit 15.4 Zoll Display, Core i9 Prozessor,null, 512 GB SSD, Radeon Pro 560X, 1.83 kg,2.9GHz, Silber,null,2458693,0,2.9GHz 6-Core Intel Core i9 8th Generation Processor (Turbo Boost up to 4.8GHz),Radeon Pro 560X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"3 6 3 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1128
1178,APPLE,1579,M_1579,APPLE MacBook Pro MR9Q2D/A-139470 mit US-Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor,null, 2 TB SSD, Iris Plus Graphics 655, 1.37 kg,2.7 GHz, Space Grau,"APPLE MacBook Pro MR9Q2D/A-139470 mit US-Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 2 TB SSD, Iris Plus Graphics 655, Space Grau",2458778,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.5 ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"4 3 4 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1129
1179,APPLE,1580,M_1580,FALSE, Notebook mit 13.3 Zoll Display, Core i5 Prozessor,null, 2 TB SSD, Iris Plus Graphics 655, 1.37 kg,2.3 GHz, Silber,null,2458349,0,2.3 GHz quad-core Intel Core i5 processor of the 8th generation (Turbo Boost up to 3.8 ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i5,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"3 9 8 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1130
1180,APPLE,1581,M_1581,APPLE MacBook Pro MR942D / A-140101 with international keyboard, notebook with 15.4 inch display, Core i9 processor,null, 512 GB SSD, Radeon Pro 560X, 1.83 kg,null, Space Gray,"APPLE MacBook Pro MR942D / A-140101 with international keyboard, notebook with 15.4 inch display, Core i9 processor, 512 GB SSD, Radeon Pro 560X, Space Gray",2458078,0,null,Radeon Pro 560X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"4119,-",California,USA,Tim Cooks,Steve Jobs,$229.1131
1181,APPLE,1582,M_1582,APPLE MacBook mit internationaler englischer Tastatur, Notebook mit 12 Zoll Display, Core i5 Prozessor, 16 GB RAM, 256 GB Flash, HD Graphics 615, 920 g,"1,3 GHz", Gold,"APPLE MacBook mit internationaler englischer Tastatur, Notebook mit 12 Zoll Display, Core i5 Prozessor, 16 GB RAM, 256 GB Flash, HD Graphics 615, Gold",2295563,0,"1,3 GHz Intel Dual-Core Core i5 Prozessor (Turbo Boost bis zu 3,2 GHz)",macOS Sierra,30.5 cm / 12 Zoll,2.304 x 1.440 Pixel,LPDDR3,Intel,Core i5,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"1859,-",California,USA,Tim Cooks,Steve Jobs,$229.1132
1182,APPLE,1583,M_1583,APPLE MacBook Pro mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 8 GB RAM, 256 GB SSD, Iris Plus Graphics 640, 1.37 kg,2.5 GHz, Silber,"APPLE MacBook Pro mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 8 GB RAM, 256 GB SSD, Iris Plus Graphics 640, Silber",2298089,0,2.5 GHz dual-core Intel Core i7 processor (Turbo Boost up to 4.0 GHz),macOS Sierra,33.78 cm / 13.3 inches,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 1 0 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1133
1183,APPLE,1584,M_1584,APPLE MacBook Pro mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 16 GB RAM, 512 GB SSD, Iris Plus Graphics 640, 1.37 kg,2.3 GHz, Silber,"APPLE MacBook Pro mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 16 GB RAM, 512 GB SSD, Iris Plus Graphics 640, Silber",2297893,0,2.3 GHz dual-core Intel Core i5 processor (Turbo Boost up to 3.6 GHz),OS Sierra,33.78 cm / 13.3 inches,"2,560 x 1,600 pixels",LPDDR3,Intel,Core i5,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 2 3 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1134
1184,APPLE,1585,M_1585,APPLE MacBook Pro mit internationaler englischer Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 256 GB SSD, Iris Plus Graphics 640, 1.37 kg,2.3 GHz, Silber,"APPLE MacBook Pro mit internationaler englischer Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 256 GB SSD, Iris Plus Graphics 640, Silber",2297836,0,2.3 GHz dual-core Intel Core i5 processor (Turbo Boost up to 3.6 GHz),macOS Sierra,33.78 cm / 13.3 inches,"2,560 x 1,600 pixels",LPDDR3,Intel,Core i5,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"1 7 4 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1135
1185,APPLE,1586,M_1586,APPLE MacBook Pro MR9R2D/A-139579 mit US-Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor,null, 2 TB SSD, Iris Plus Graphics 655, 1.37 kg,2.3 GHz, Space Grau,"APPLE MacBook Pro MR9R2D/A-139579 mit US-Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 2 TB SSD, Iris Plus Graphics 655, Space Grau",2458461,0,2.3 GHz quad-core Intel Core i5 processor of the 8th generation (Turbo Boost up to ...,Iris Plus Graphics 655,33.78 cm / 13.3 inches,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i5,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"3749,-",California,USA,Tim Cooks,Steve Jobs,$229.1136
1186,APPLE,1588,M_1588,APPLE MacBook Pro MR9Q2D/A-139446 mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor,null, 1 TB SSD, Iris Plus Graphics 655, 1.37 kg,2.7 GHz, Space Grau,"APPLE MacBook Pro MR9Q2D/A-139446 mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 1 TB SSD, Iris Plus Graphics 655, Space Grau",2458755,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.5 ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"3 1 0 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1137
1187,APPLE,1589,M_1589,APPLE MacBook Pro mit US-Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 8 GB RAM, 256 GB SSD, Iris Plus Graphics 640, 1.37 kg,2.5 GHz, Silber,"APPLE MacBook Pro mit US-Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 8 GB RAM, 256 GB SSD, Iris Plus Graphics 640, Silber",2298342,0,2.5 GHz dual-core Intel Core i7 processor (Turbo Boost up to 4.0 GHz),macOS Sierra,33.78 cm / 13.3 inches,"2,560 x 1,600 pixels",LPDDR3,Intel,Core i7,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 1 0 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1138
1188,APPLE,1590,M_1590,APPLE MacBook with international English keyboard, notebook with 12 inch display, Core i5 processor, 8 GB RAM, 512 GB Flash, HD Graphics 615, 920 g,"1,3 GHz", silver,"APPLE MacBook with international English keyboard, notebook with 12 inch display, Core i5 processor, 8 GB RAM, 512 GB Flash, HD Graphics 615, silver",2295453,0,"1,3 GHz Intel Dual-Core Core i5 Prozessor (Turbo Boost bis zu 3,2 GHz)",macOS Sierra,30.5 cm / 12 Zoll,2.304 x 1.440 Pixel,LPDDR3,Intel,Core i5,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"1799,-",California,USA,Tim Cooks,Steve Jobs,$229.1139
1189,APPLE,1591,M_1591,APPLE MacBook Pro mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 16 GB RAM, 1 TB SSD, Iris Plus Graphics 640, 1.37 kg,2.5 GHz, Space Grey,"APPLE MacBook Pro mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 16 GB RAM, 1 TB SSD, Iris Plus Graphics 640, Space Grey",2298182,0,2.5 GHz dual-core Intel Core i7 processor (Turbo Boost up to 4.0 GHz),macOS Sierra,33.78 cm / 13.3 inches,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"3 0 9 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1140
1190,APPLE,1594,M_1594,APPLE MacBook Pro MR932D/A-139734 mit internationaler englischer Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 16 GB RAM, 512 GB SSD, Radeon Pro 555X, 1.83 kg,2.9GHz, Space Grau,"APPLE MacBook Pro MR932D/A-139734 mit internationaler englischer Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 16 GB RAM, 512 GB SSD, Radeon Pro 555X, Space Grau",2457960,0,2.9GHz 6-Core Intel Core i9 8th Generation Processor (Turbo Boost up to 4.8GHz),"SSD, 512 GB",39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"3 5 1 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1141
1191,APPLE,1596,M_1596,FALSE, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 512 GB SSD, Iris Plus Grafik 640,null,2.3 GHz, Space Grey,null,2395072,0,2.3 GHz dual-core Intel Core i5 processor (Turbo Boost up to 3.6 GHz),macOS Sierra,33.78 cm / 13.3 inches,2.3 GHz,LPDDR3,IPS,ja,Intel,null,802.11 a/b/g/n/ac,null,null,"1 9 9 8 , -",California,USA,Tim Cooks,Steve Jobs,$229.1142
1192,APPLE,1597,M_1597,APPLE MacBook Pro MR9Q2D/A-139431 mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor,null, 2 TB SSD, Iris Plus Graphics 655, 1.37 kg,2.3 GHz, Space Grau,"APPLE MacBook Pro MR9Q2D/A-139431 mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 2 TB SSD, Iris Plus Graphics 655, Space Grau",2458740,0,2.3 GHz quad-core Intel Core i5 processor of the 8th generation (Turbo Boost up to 3.8 ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i5,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"3 9 8 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1143
1193,APPLE,1598,M_1598,APPLE MacBook mit internationaler englischer Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 8 GB RAM, 512 GB Flash, HD Graphics 615, 920 g,"1,4 GHz", Space Grey,"APPLE MacBook mit internationaler englischer Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 8 GB RAM, 512 GB Flash, HD Graphics 615, Space Grey",2295495,0,"1,4 GHz Intel Dual-Core Core i7 Prozessor (Turbo Boost bis zu 3,6 GHz)",macOS Sierra,30.5 cm / 12 Zoll,2.304 x 1.440 Pixel,LPDDR3,Intel,Core i7,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"1979,-",California,USA,Tim Cooks,Steve Jobs,$229.1144
1194,APPLE,1600,M_1600,APPLE MacBook Pro MR9R2D / A-139586 with US keyboard, notebook with 13.3 inch display, Core i7 processor,null, 512 GB SSD, Iris Plus Graphics 655, 1.37 kg,2.7 GHz, Space Gray,"APPLE MacBook Pro MR9R2D / A-139586 with US keyboard, notebook with 13.3 inch display, Core i7 processor, 512 GB SSD, Iris Plus Graphics 655, Space Gray",2458447,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 8 4 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1145
1195,APPLE,1602,M_1602,APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 16 GB RAM, 512 GB Flash, HD Graphics 615, 920 g,"1,4 GHz", Space Grey,"APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 16 GB RAM, 512 GB Flash, HD Graphics 615, Space Grey",2295475,0,"1,4 GHz Intel Dual-Core Core i7 Prozessor (Turbo Boost bis zu 3,6 GHz)",OS Sierra,30.5 cm / 12 Zoll,2.304 x 1.440 Pixel,LPDDR3,Intel,Core i7,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"2219,-",California,USA,Tim Cooks,Steve Jobs,$229.1146
1196,APPLE,1603,M_1603,APPLE MacBook Pro MR9Q2D / A-139453 with German keyboard, notebook with 13.3 inch display, Core i7 processor,null, 256 GB SSD, Iris Plus Graphics 655, 1.37 kg,2.7 GHz, Space Gray,"APPLE MacBook Pro MR9Q2D / A-139453 with German keyboard, notebook with 13.3 inch display, Core i7 processor, 256 GB SSD, Iris Plus Graphics 655, Space Gray",2458762,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.5 ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 5 9 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1147
1197,APPLE,1604,M_1604,APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 16 GB RAM, 512 GB Flash, HD Graphics 615, 920 g,"1,4 GHz", Gold,"APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 16 GB RAM, 512 GB Flash, HD Graphics 615, Gold",2295286,0,"1,4 GHz Intel Dual-Core Core i7 Prozessor (Turbo Boost bis zu 3,6 GHz)",OS Sierra,30.5 cm / 12 Zoll,2.304 x 1.440 Pixel,LPDDR3,Intel,Core i7,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"2219,-",California,USA,Tim Cooks,Steve Jobs,$229.1148
1198,APPLE,1605,M_1605,APPLE MacBook Pro MR962D/A-139879 mit deutscher Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor,null, 512 GB SSD, Radeon Pro 555X, 1.83 kg,null, Silber,"APPLE MacBook Pro MR962D/A-139879 mit deutscher Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 512 GB SSD, Radeon Pro 555X, Silber",2458142,0,null,Radeon Pro 555X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"3519,-",California,USA,Tim Cooks,Steve Jobs,$229.1149
1199,APPLE,1606,M_1606,APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core m3 Prozessor, 8 GB RAM, 256 GB Flash, HD Graphics 615, 920 g,1.2 GHz, Silber,"APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core m3 Prozessor, 8 GB RAM, 256 GB Flash, HD Graphics 615, Silber",2295716,0,1.2 GHz Intel Dual-Core Core m3 processor (Turbo Boost up to 3.0 GHz),OS Sierra,30.5 cm / 12 inches,"2,304 x 1,440 pixels",LPDDR3,Intel,Core m3,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"1 4 9 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1150
1200,APPLE,1607,M_1607,APPLE MacBook Pro MR972D / A-140187 with US keyboard, notebook with 15.4 inch display, Core i7 processor,null, 2 TB SSD, Radeon Pro 560X, 1.83 kg,2.6 GHz, silver,"APPLE MacBook Pro MR972D / A-140187 with US keyboard, notebook with 15.4 inch display, Core i7 processor, 2 TB SSD, Radeon Pro 560X, silver",2458644,0,2.6 GHz 6-Core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.3 GHz),Radeon Pro 560X,39.11 cm / 15.4 inches,"2,880 x 1,800 pixels",DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"4 7 3 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1151
1201,APPLE,1608,M_1608,APPLE MacBook Pro MR962D/A-139986 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor,null, 2 TB SSD, Radeon Pro 560X, 1.83 kg,2.9GHz, Silber,"APPLE MacBook Pro MR962D/A-139986 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 2 TB SSD, Radeon Pro 560X, Silber",2458316,0,2.9GHz 6-Core Intel Core i9 8th Generation Processor (Turbo Boost up to 4.8GHz),Radeon Pro 560X,39.11 cm / 15.4 inches,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"5 0 7 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1152
1202,APPLE,1609,M_1609,APPLE MacBook Pro with international English keyboard, notebook with 13.3 inch display, Core i5 processor, 16 GB RAM, 1 TB SSD, Iris Plus Graphics 640, 1.37 kg,2.3 GHz, Space Gray,"APPLE MacBook Pro with international English keyboard, notebook with 13.3 inch display, Core i5 processor, 16 GB RAM, 1 TB SSD, Iris Plus Graphics 640, Space Gray",2298201,0,2.3 GHz dual-core Intel Core i5 processor (Turbo Boost up to 3.6 GHz),macOS Sierra,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i5,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 7 3 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1153
1203,APPLE,1610,M_1610,APPLE MacBook Pro MR962D/A-139972 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor,null, 4 TB SSD, Radeon Pro 560X, 1.83 kg,2.2 GHz, Silber,"APPLE MacBook Pro MR962D/A-139972 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 4 TB SSD, Radeon Pro 560X, Silber",2458290,0,2.2 GHz 6-Core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.1 GHz),Radeon Pro 560X,39.11 cm / 15.4 inches,"2,880 x 1,800 pixels",DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"7 4 7 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1154
1204,APPLE,1611,M_1611,APPLE MacBook Pro with German keyboard, notebook with 13.3 inch display, Core i7 processor, 16 GB RAM, 256 GB SSD, Iris Plus Graphics 640, 1.37 kg,2.5 GHz, silver,"APPLE MacBook Pro with German keyboard, notebook with 13.3 inch display, Core i7 processor, 16 GB RAM, 256 GB SSD, Iris Plus Graphics 640, silver",2297826,0,2.5 GHz dual-core Intel Core i7 processor (Turbo Boost up to 4.0 GHz),macOS Sierra,33.78 cm / 13.3 inches,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 3 4 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1155
1205,APPLE,1612,M_1612,FALSE, Notebook mit 13.3 Zoll Display, Core i5 Prozessor,null, 1 TB SSD, Iris Plus Graphics 655, 1.37 kg,2.3 GHz, Silber,null,2458358,0,2.3 GHz quad-core Intel Core i5 processor of the 8th generation (Turbo Boost up to 3.8 ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i5,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 9 8 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1156
1206,APPLE,1613,M_1613,APPLE MacBook Pro MR932D/A-139796 mit britischer Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 16 GB RAM, 2 TB SSD, Radeon Pro 555X, 1.83 kg,2.2 GHz, Space Grau,"APPLE MacBook Pro MR932D/A-139796 mit britischer Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 16 GB RAM, 2 TB SSD, Radeon Pro 555X, Space Grau",2458490,0,2.2 GHz 6-Core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.1 GHz),"SSD, 2 TB",39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"4 4 7 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.1157
